Bairro,Quartos,Banheiros,Metros Quadrados,Idade Predio,Jardim,Garagem,Andares,Vista,Estado Predio,Preco (£),Tipo Imovel_Detached House,Tipo Imovel_Semi-Detached,Tipo Aquecimento_Electric Heating,Tipo Aquecimento_Gas Heating,Tipo Aquecimento_Underfloor Heating,Varanda_Low-level Balcony,Varanda_No Balcony,Materiais_Laminate Flooring,Materiais_Marble,Materiais_Wood,Estilo Interior_Industrial,Estilo Interior_Minimalist,Estilo Interior_Modern
1626371.6486530523,3,1,146,45,1,0,1,1765154.3733213572,1.0,1518399,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1333340.3054610975,1,3,216,83,0,1,2,1830933.7961990314,1.0,1584000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1507524.1155518438,5,3,230,87,0,1,1,1912561.396328897,2.0,2760000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1957530.1587836633,3,2,171,63,1,0,2,1816293.2844578985,1.0,2188800,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1333340.3054610975,1,2,197,47,0,1,2,1830933.7961990314,0.0,1733599,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1824983.7475390674,2,3,179,98,0,0,1,1878492.504550762,0.0,1790000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,5,1,113,15,0,0,2,1765154.3733213572,1.0,1808000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,4,3,192,84,1,1,3,1912561.396328897,2.0,2880000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,2,2,53,98,1,1,3,1830933.7961990314,0.0,530000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1507524.1155518438,3,2,116,71,0,0,2,1765154.3733213572,2.0,928000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,5,2,223,66,0,0,3,1765154.3733213572,1.0,1635333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,2,1,222,37,0,1,1,1912561.396328897,1.0,2368000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2452519.6210561837,3,3,80,82,0,1,2,1816293.2844578985,1.0,1600000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626371.6486530523,1,3,71,42,0,0,2,1816293.2844578985,2.0,922999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1333340.3054610975,3,2,66,71,0,0,2,1830933.7961990314,0.0,580800,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,3,2,153,95,1,0,3,1765154.3733213572,0.0,1683000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1269667.4420759259,3,1,224,58,1,0,2,1765154.3733213572,1.0,2240000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2452519.6210561837,2,3,211,69,0,0,3,1878492.504550762,1.0,2813333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1824983.7475390674,4,3,159,19,0,1,3,1912561.396328897,2.0,1908000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2291252.17166484,5,1,130,63,0,1,3,1878492.504550762,0.0,1872000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1781150.6260902958,5,1,113,15,1,0,2,1830933.7961990314,0.0,1582000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,5,3,147,64,0,0,1,1912561.396328897,0.0,2205000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1507524.1155518438,2,3,199,46,0,1,3,1816293.2844578985,0.0,1910400,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1507524.1155518438,1,3,218,89,1,1,1,1878492.504550762,1.0,2616000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2291252.17166484,3,2,170,74,0,1,3,1912561.396328897,0.0,2448000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2291252.17166484,4,2,121,76,0,1,1,1912561.396328897,1.0,1742400,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2291252.17166484,3,1,199,97,0,1,3,1878492.504550762,1.0,2865600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2452519.6210561837,3,3,237,57,0,0,1,1912561.396328897,2.0,3160000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,4,2,161,97,0,0,3,1765154.3733213572,2.0,1770999,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1626371.6486530523,5,1,133,65,1,1,1,1765154.3733213572,2.0,1728999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1333340.3054610975,5,1,233,78,1,1,2,1878492.504550762,1.0,2563000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,2,1,80,2,1,0,2,1878492.504550762,0.0,1280000,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2291252.17166484,3,2,135,30,0,1,2,1878492.504550762,1.0,1620000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626371.6486530523,1,1,222,32,0,0,3,1830933.7961990314,0.0,2308799,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1507524.1155518438,3,2,104,44,0,0,1,1878492.504550762,0.0,998400,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507524.1155518438,5,2,126,95,1,0,2,1816293.2844578985,0.0,1512000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,1,3,136,70,1,0,2,1878492.504550762,0.0,2176000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,4,2,219,52,1,0,1,1830933.7961990314,2.0,2044000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1626371.6486530523,4,1,188,77,1,0,3,1816293.2844578985,1.0,2444000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2291252.17166484,3,1,190,82,1,1,2,1816293.2844578985,1.0,3420000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2452519.6210561837,3,1,95,10,0,1,3,1878492.504550762,2.0,1900000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2452519.6210561837,4,1,210,26,1,1,3,1816293.2844578985,2.0,4200000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2282196.407549343,1,3,69,13,1,1,1,1912561.396328897,0.0,1311000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2282196.407549343,5,3,98,36,0,0,1,1878492.504550762,2.0,1241333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1626371.6486530523,4,1,226,38,1,1,2,1765154.3733213572,1.0,2938000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,5,3,93,47,0,0,1,1912561.396328897,2.0,1395000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1626371.6486530523,3,3,206,40,0,0,3,1765154.3733213572,1.0,2678000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,5,2,134,66,1,0,3,1765154.3733213572,2.0,1474000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2452519.6210561837,3,3,127,9,0,1,2,1830933.7961990314,2.0,2540000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2291252.17166484,2,3,249,14,0,0,2,1912561.396328897,2.0,4482000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2282196.407549343,3,1,147,9,0,0,3,1816293.2844578985,0.0,2234400,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2291252.17166484,3,1,109,98,1,0,1,1816293.2844578985,2.0,1962000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1333340.3054610975,1,2,68,87,0,0,1,1816293.2844578985,1.0,498666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2282196.407549343,3,1,224,69,1,1,3,1765154.3733213572,1.0,2837333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1269667.4420759259,5,3,162,14,1,0,2,1830933.7961990314,1.0,1620000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2452519.6210561837,5,2,149,63,0,1,3,1765154.3733213572,0.0,2384000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,4,3,125,81,0,0,3,1765154.3733213572,0.0,1000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2282196.407549343,5,2,162,3,0,1,3,1765154.3733213572,0.0,2462400,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1507524.1155518438,1,2,118,54,1,0,1,1765154.3733213572,1.0,1416000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1824983.7475390674,5,2,99,28,1,1,1,1830933.7961990314,0.0,990000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1781150.6260902958,5,2,196,69,1,0,2,1878492.504550762,0.0,2195200,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,5,2,146,96,1,0,2,1816293.2844578985,1.0,1752000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1269667.4420759259,5,3,86,64,1,0,1,1816293.2844578985,2.0,688000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1507524.1155518438,4,2,241,32,1,0,3,1830933.7961990314,2.0,2313600,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626371.6486530523,3,2,71,90,0,1,3,1765154.3733213572,0.0,922999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957530.1587836633,3,3,68,86,0,1,1,1878492.504550762,0.0,1088000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1507524.1155518438,2,3,249,71,0,0,3,1878492.504550762,2.0,1992000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1626371.6486530523,3,1,165,78,1,1,1,1912561.396328897,0.0,1430000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2282196.407549343,3,1,121,21,0,0,3,1765154.3733213572,0.0,1839199,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,1,2,99,17,0,1,3,1912561.396328897,1.0,990000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1626371.6486530523,1,3,134,38,1,0,1,1878492.504550762,0.0,1393599,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,4,1,111,28,1,0,3,1830933.7961990314,0.0,1332000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1781150.6260902958,5,3,246,14,0,0,1,1830933.7961990314,1.0,2755200,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2452519.6210561837,4,3,209,82,1,0,1,1878492.504550762,1.0,3344000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2291252.17166484,3,3,141,70,1,0,1,1816293.2844578985,2.0,2030400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1824983.7475390674,2,2,231,51,0,0,3,1878492.504550762,2.0,3465000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,4,2,157,27,0,0,3,1765154.3733213572,2.0,2009599,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2291252.17166484,2,2,235,2,1,1,2,1912561.396328897,2.0,3384000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1957530.1587836633,2,3,235,13,1,0,1,1912561.396328897,2.0,2506666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1824983.7475390674,5,3,163,36,1,0,1,1830933.7961990314,1.0,2445000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2282196.407549343,1,3,226,61,0,1,1,1765154.3733213572,1.0,4294000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2282196.407549343,2,1,97,80,0,1,3,1765154.3733213572,1.0,1228666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2452519.6210561837,1,2,126,24,1,1,2,1816293.2844578985,0.0,2520000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,5,2,63,94,1,1,1,1816293.2844578985,1.0,462000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1957530.1587836633,4,2,121,17,0,0,1,1878492.504550762,1.0,1290666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1824983.7475390674,4,3,174,8,1,0,2,1878492.504550762,2.0,2088000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2291252.17166484,1,2,136,37,0,1,2,1912561.396328897,0.0,1958400,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1269667.4420759259,1,3,200,61,0,0,3,1878492.504550762,1.0,1600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1507524.1155518438,3,1,104,99,1,0,2,1912561.396328897,0.0,998400,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2282196.407549343,3,2,68,84,1,0,3,1765154.3733213572,1.0,1292000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1626371.6486530523,3,1,97,4,0,0,3,1878492.504550762,0.0,1261000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1957530.1587836633,1,3,79,35,1,1,3,1830933.7961990314,0.0,1264000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1824983.7475390674,4,1,98,79,1,0,1,1830933.7961990314,1.0,1470000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507524.1155518438,2,1,129,50,1,1,3,1912561.396328897,2.0,1032000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,2,1,243,61,0,1,3,1912561.396328897,2.0,3240000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,2,2,123,7,0,1,1,1830933.7961990314,1.0,1148000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1957530.1587836633,4,3,59,93,0,0,2,1912561.396328897,0.0,943999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1781150.6260902958,5,1,192,7,0,1,2,1878492.504550762,0.0,1792000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,5,1,171,64,0,1,2,1816293.2844578985,0.0,1368000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2282196.407549343,5,3,64,85,1,0,3,1830933.7961990314,1.0,972799,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,4,1,127,97,0,0,3,1912561.396328897,2.0,1270000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1626371.6486530523,3,2,124,64,1,1,2,1878492.504550762,1.0,1289599,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,5,1,187,69,1,1,2,1765154.3733213572,2.0,2805000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2452519.6210561837,5,2,214,68,0,0,1,1912561.396328897,0.0,3424000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1781150.6260902958,4,2,244,15,1,0,1,1816293.2844578985,0.0,3416000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1824983.7475390674,3,1,141,92,0,1,2,1912561.396328897,2.0,1410000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,4,2,196,40,1,0,3,1765154.3733213572,1.0,1960000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2291252.17166484,5,2,158,95,1,1,1,1830933.7961990314,0.0,2844000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1781150.6260902958,4,2,166,98,1,1,3,1830933.7961990314,2.0,2324000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1333340.3054610975,4,2,205,41,0,1,1,1878492.504550762,1.0,1503333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1626371.6486530523,4,3,206,14,1,1,1,1878492.504550762,2.0,2678000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1269667.4420759259,2,3,217,34,0,0,2,1816293.2844578985,1.0,1446666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2282196.407549343,3,3,127,32,0,1,3,1912561.396328897,2.0,1930399,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,1,2,239,69,0,0,3,1830933.7961990314,1.0,2103199,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1781150.6260902958,1,2,76,58,0,1,1,1912561.396328897,0.0,851200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,3,2,155,27,0,0,1,1878492.504550762,1.0,1736000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1269667.4420759259,2,3,61,23,0,0,1,1912561.396328897,2.0,488000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1957530.1587836633,3,1,120,75,1,1,1,1878492.504550762,2.0,1280000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,1,2,164,16,0,0,3,1816293.2844578985,2.0,1530666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1957530.1587836633,3,2,152,85,0,1,1,1878492.504550762,2.0,2432000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2291252.17166484,1,3,249,9,1,0,1,1830933.7961990314,0.0,4482000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2452519.6210561837,2,2,216,74,0,1,3,1765154.3733213572,0.0,2880000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1781150.6260902958,2,2,75,95,0,1,2,1765154.3733213572,1.0,840000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2452519.6210561837,1,1,137,88,1,1,2,1878492.504550762,0.0,2740000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1626371.6486530523,2,2,93,91,1,0,2,1816293.2844578985,0.0,1209000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1957530.1587836633,2,3,214,7,0,0,1,1816293.2844578985,2.0,3424000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1507524.1155518438,2,2,101,80,1,1,3,1912561.396328897,0.0,808000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2282196.407549343,3,3,174,91,0,1,1,1912561.396328897,2.0,3306000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1269667.4420759259,4,3,75,8,1,0,3,1878492.504550762,1.0,500000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2282196.407549343,4,1,176,25,1,1,1,1912561.396328897,1.0,3343999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1957530.1587836633,4,1,171,17,0,1,1,1912561.396328897,0.0,2188800,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1781150.6260902958,1,2,111,65,1,0,1,1878492.504550762,1.0,1243200,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,4,3,226,92,1,1,2,1878492.504550762,1.0,2712000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781150.6260902958,3,2,89,21,1,1,1,1816293.2844578985,0.0,996800,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2452519.6210561837,4,3,76,47,0,0,3,1765154.3733213572,0.0,1216000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1626371.6486530523,3,1,122,21,1,1,3,1765154.3733213572,2.0,1586000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452519.6210561837,3,3,180,20,0,0,3,1765154.3733213572,1.0,3600000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1824983.7475390674,5,1,73,5,1,0,1,1765154.3733213572,2.0,1095000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2291252.17166484,4,2,199,64,1,0,3,1765154.3733213572,2.0,2865600,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,3,2,71,68,1,0,3,1765154.3733213572,0.0,710000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,3,2,211,78,1,0,2,1912561.396328897,0.0,3165000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2452519.6210561837,4,1,64,52,0,0,1,1830933.7961990314,2.0,1024000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,2,2,79,14,1,1,2,1912561.396328897,2.0,1027000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1333340.3054610975,5,2,183,30,1,0,2,1912561.396328897,2.0,1342000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,4,1,76,50,1,0,3,1765154.3733213572,0.0,760000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1507524.1155518438,2,1,239,66,1,0,2,1878492.504550762,2.0,1912000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1824983.7475390674,3,2,224,57,0,1,3,1816293.2844578985,0.0,3360000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,5,3,91,80,1,1,2,1830933.7961990314,0.0,1019200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2452519.6210561837,5,1,148,79,1,1,1,1912561.396328897,1.0,2960000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,3,3,146,15,1,0,3,1878492.504550762,0.0,1946666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
